Country Name,Country Code,indicator_year,Current account balance (% of GDP),Exports of goods and services (% of GDP),GDP per capita (constant LCU),"GDP per capita, PPP (constant 2005 international $)",General government final consumption expenditure (% of GDP),Gross capital formation (% of GDP),"Household final consumption expenditure, etc. (% of GDP)",Imports of goods and services (% of GDP),Net barter terms of trade index (2000 = 100),"Population, total",Real effective exchange rate index (2005 = 100)
Ethiopia,ETH,1997.25,NA,NA,NA,530.9022721,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,1997.5,NA,NA,NA,530.9022721,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,1997.75,NA,NA,NA,530.9022721,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,1998,NA,NA,NA,498.5908022,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,1998.25,NA,NA,NA,498.5908022,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,1998.5,NA,NA,NA,498.5908022,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,1998.75,NA,NA,NA,498.5908022,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,1999,NA,NA,NA,510.4179987,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,1999.25,NA,NA,NA,510.4179987,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,1999.5,NA,NA,NA,510.4179987,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,1999.75,NA,NA,NA,510.4179987,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2000,NA,NA,NA,527.3046088,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2000.25,NA,NA,NA,527.3046088,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2000.5,NA,NA,NA,527.3046088,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2000.75,NA,NA,NA,527.3046088,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2001,NA,NA,NA,556.4345806,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2001.25,NA,NA,NA,556.4345806,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2001.5,NA,NA,NA,556.4345806,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2001.75,NA,NA,NA,556.4345806,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2002,NA,NA,NA,550.652059,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2002.25,NA,NA,NA,550.652059,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2002.5,NA,NA,NA,550.652059,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2002.75,NA,NA,NA,550.652059,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2003,NA,NA,NA,525.4830633,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2003.25,NA,NA,NA,525.4830633,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2003.5,NA,NA,NA,525.4830633,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2003.75,NA,NA,NA,525.4830633,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2004,NA,NA,NA,582.4640352,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2004.25,NA,NA,NA,582.4640352,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2004.5,NA,NA,NA,582.4640352,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2004.75,NA,NA,NA,582.4640352,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2005,NA,NA,NA,636.0687044,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2005.25,NA,NA,NA,636.0687044,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2005.5,NA,NA,NA,636.0687044,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2005.75,NA,NA,NA,636.0687044,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2006,NA,NA,NA,688.9395759,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2006.25,NA,NA,NA,688.9395759,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2006.5,NA,NA,NA,688.9395759,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2006.75,NA,NA,NA,688.9395759,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2007,NA,NA,NA,750.8211302,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2007.25,NA,NA,NA,750.8211302,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2007.5,NA,NA,NA,750.8211302,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2007.75,NA,NA,NA,750.8211302,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2008,NA,NA,NA,813.73146,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2008.25,NA,NA,NA,813.73146,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2008.5,NA,NA,NA,813.73146,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2008.75,NA,NA,NA,813.73146,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2009,NA,NA,NA,866.370673,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2009.25,NA,NA,NA,866.370673,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2009.5,NA,NA,NA,866.370673,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2009.75,NA,NA,NA,866.370673,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2010,NA,NA,NA,932.2352325,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2010.25,NA,NA,NA,932.2352325,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2010.5,NA,NA,NA,932.2352325,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2010.75,NA,NA,NA,932.2352325,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2011,NA,NA,NA,979.2110114,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2011.25,NA,NA,NA,979.2110114,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2011.5,NA,NA,NA,979.2110114,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2011.75,NA,NA,NA,979.2110114,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2012.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2012.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,2012.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1980.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1980.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1980.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1981.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1981.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1981.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1982.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1982.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1982.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1983.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1983.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1983.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1984.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1984.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1984.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1985.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1985.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1985.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1986.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1986.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1986.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1987.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1987.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1987.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1988.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1988.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1988.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1989.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1989.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1989.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1990.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1990.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1990.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1991.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1991.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1992.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1992.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1992.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1993.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1993.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1993.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1994.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1994.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1994.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1995.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1995.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1995.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1996.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1996.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1997.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1997.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1997.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1998.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1998.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1998.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1999.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1999.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,1999.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2000.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2000.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2001.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2001.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2002.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2002.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2002.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2003.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2003.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2003.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2004.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2004.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2004.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2005.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2005.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2005.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2006.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2006.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2006.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2007.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2007.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2008.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2008.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2008.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2009.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2009.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2009.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2010.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2010.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2010.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2011.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2011.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2011.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2012.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2012.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faeroe Islands,FRO,2012.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1980,NA,NA,NA,3434.385545,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1980.25,NA,NA,NA,3434.385545,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1980.5,NA,NA,NA,3434.385545,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1980.75,NA,NA,NA,3434.385545,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1981,NA,NA,NA,3563.663115,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1981.25,NA,NA,NA,3563.663115,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1981.5,NA,NA,NA,3563.663115,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1981.75,NA,NA,NA,3563.663115,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1982,NA,NA,NA,3264.104463,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1982.25,NA,NA,NA,3264.104463,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1982.5,NA,NA,NA,3264.104463,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1982.75,NA,NA,NA,3264.104463,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1983,NA,NA,NA,3056.171544,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1983.25,NA,NA,NA,3056.171544,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1983.5,NA,NA,NA,3056.171544,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1983.75,NA,NA,NA,3056.171544,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1984,NA,NA,NA,3241.862513,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1984.25,NA,NA,NA,3241.862513,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1984.5,NA,NA,NA,3241.862513,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1984.75,NA,NA,NA,3241.862513,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1985,NA,NA,NA,3043.336906,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1985.25,NA,NA,NA,3043.336906,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1985.5,NA,NA,NA,3043.336906,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1985.75,NA,NA,NA,3043.336906,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1986,NA,NA,NA,3248.01333,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1986.25,NA,NA,NA,3248.01333,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1986.5,NA,NA,NA,3248.01333,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1986.75,NA,NA,NA,3248.01333,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1987,NA,NA,NA,3020.118426,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1987.25,NA,NA,NA,3020.118426,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1987.5,NA,NA,NA,3020.118426,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1987.75,NA,NA,NA,3020.118426,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1988,NA,NA,NA,3044.275462,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1988.25,NA,NA,NA,3044.275462,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1988.5,NA,NA,NA,3044.275462,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1988.75,NA,NA,NA,3044.275462,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1989,NA,NA,NA,3263.273554,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1989.25,NA,NA,NA,3263.273554,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1989.5,NA,NA,NA,3263.273554,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1989.75,NA,NA,NA,3263.273554,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1990,NA,NA,NA,3433.649917,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1990.25,NA,NA,NA,3433.649917,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1990.5,NA,NA,NA,3433.649917,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1990.75,NA,NA,NA,3433.649917,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1991,NA,NA,NA,3309.715835,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1991.25,NA,NA,NA,3309.715835,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1991.5,NA,NA,NA,3309.715835,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1991.75,NA,NA,NA,3309.715835,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1992,NA,NA,NA,3468.519833,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1992.25,NA,NA,NA,3468.519833,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1992.5,NA,NA,NA,3468.519833,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1992.75,NA,NA,NA,3468.519833,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1993,NA,NA,NA,3492.73518,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1993.25,NA,NA,NA,3492.73518,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1993.5,NA,NA,NA,3492.73518,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1993.75,NA,NA,NA,3492.73518,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1994,NA,NA,NA,3619.358233,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1994.25,NA,NA,NA,3619.358233,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1994.5,NA,NA,NA,3619.358233,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1994.75,NA,NA,NA,3619.358233,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1995,NA,NA,NA,3662.367366,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1995.25,NA,NA,NA,3662.367366,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1995.5,NA,NA,NA,3662.367366,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1995.75,NA,NA,NA,3662.367366,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1996,NA,NA,NA,3793.83726,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1996.25,NA,NA,NA,3793.83726,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1996.5,NA,NA,NA,3793.83726,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1996.75,NA,NA,NA,3793.83726,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1997,NA,NA,NA,3670.834949,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1997.25,NA,NA,NA,3670.834949,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1997.5,NA,NA,NA,3670.834949,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1997.75,NA,NA,NA,3670.834949,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1998,NA,NA,NA,3683.631283,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1998.25,NA,NA,NA,3683.631283,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1998.5,NA,NA,NA,3683.631283,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1998.75,NA,NA,NA,3683.631283,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1999,NA,NA,NA,3976.788489,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1999.25,NA,NA,NA,3976.788489,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,1999.5,NA,NA,NA,3976.788489,NA,NA,NA,NA,NA,NA,NA
